Well_ID,Date,Temperature (°C),Soil Type,Rainfall (mm),Humidity (%),Evaporation Rate (mm/day),Water Table Depth (m),Land Use Type,Groundwater Extraction Rate (L/day),Area Name,Salinity (mg/L)
15154,2021-07-08,37.7,Clay,89.0,72.8,7.08,15.57,Residential,13859.0,Kadapa,951.72
91450,2021-07-09,27.9,Peaty,45.7,54.6,8.92,28.77,Residential,21929.0,Krishna,1363.22
83083,2021-07-09,31.4,Loamy,218.2,93.9,13.98,25.16,Industrial,13024.0,Srikakulam,1397.83
10842,2021-07-09,28.6,Silty,205.1,85.9,14.35,15.51,Residential,9256.0,West Godavari,1255.17
47172,2021-07-09,23.5,Peaty,292.1,70.3,7.41,3.78,Residential,47712.0,Kadapa,1104.68
42213,2021-07-09,35.1,Silty,121.6,37.5,10.34,12.52,Agriculture,16717.0,Guntur,1487.31
45710,2021-07-09,20.6,Loamy,298.0,58.9,11.55,4.06,Agriculture,36748.0,Nellore,529.43
83858,2021-07-10,35.8,Silty,242.3,38.7,2.18,2.06,Industrial,1371.0,Kadapa,1258.87
14272,2021-07-10,32.8,Peaty,90.8,41.4,12.95,28.07,Industrial,17744.0,Srikakulam,276.06
56441,2021-07-10,29.6,Peaty,281.4,24.1,3.1,24.94,Residential,27249.0,East Godavari,416.64
89850,2021-07-11,25.3,Sandy,250.9,54.2,13.71,19.04,Residential,34819.0,East Godavari,1243.23
34472,2021-07-11,39.0,Loamy,65.0,33.9,9.47,4.6,Forest,39348.0,East Godavari,1083.08
71125,2021-07-11,37.6,Sandy,145.7,49.9,11.8,10.67,Agriculture,17230.0,Visakhapatnam,280.79
11348,2021-07-11,43.0,Clay,76.1,22.7,6.03,17.43,Forest,11551.0,Guntur,1265.08
99173,2021-07-12,23.6,Sandy,228.8,84.9,13.7,22.02,Agriculture,39163.0,Srikakulam,1311.2
17705,2021-07-12,21.6,Loamy,131.8,66.9,3.08,16.32,Forest,44714.0,Srikakulam,696.03
98959,2021-07-13,42.0,Peaty,209.1,73.4,2.44,21.32,Agriculture,21164.0,Nellore,1145.29
70733,2021-07-13,40.9,Peaty,66.6,93.0,6.39,7.61,Agriculture,3087.0,Anantapur,1132.68
96030,2021-07-13,36.1,Sandy,261.1,90.7,8.83,6.3,Forest,24133.0,Guntur,809.84
38097,2021-07-13,23.6,Sandy,89.3,83.9,11.23,25.94,Residential,21205.0,Chittoor,711.29
83657,2021-07-14,34.3,Clay,211.2,59.8,2.22,14.32,Forest,2221.0,Kurnool,129.24
81429,2021-07-14,42.0,Sandy,87.1,49.5,14.91,22.91,Forest,49666.0,Visakhapatnam,364.69
38221,2021-07-15,42.9,Loamy,178.3,39.3,12.07,3.96,Residential,45416.0,Krishna,163.48
63195,2021-07-15,27.4,Peaty,110.8,81.6,5.02,10.41,Industrial,14378.0,Kadapa,1289.52
23367,2021-07-15,25.0,Sandy,81.5,92.3,3.26,3.13,Industrial,45241.0,Krishna,543.78
75031,2021-07-16,38.5,Clay,58.8,40.7,10.97,7.42,Residential,25168.0,Anantapur,529.08
79827,2021-07-18,30.0,Peaty,85.9,72.6,6.1,23.25,Agriculture,31535.0,Krishna,147.18
44352,2021-07-18,27.4,Silty,285.8,52.7,9.85,27.35,Forest,16186.0,Kadapa,1303.8
46686,2021-07-18,28.9,Peaty,119.2,59.4,5.93,8.5,Residential,42231.0,Srikakulam,1443.15
26821,2021-07-19,23.9,Silty,254.3,71.6,14.82,22.0,Residential,29686.0,Krishna,732.95
28145,2021-07-19,43.4,Loamy,83.9,98.1,6.48,8.07,Agriculture,23909.0,Chittoor,1394.45
10161,2021-07-20,33.1,Clay,144.3,58.0,13.13,22.84,Residential,40667.0,Srikakulam,940.09
54009,2021-07-20,23.8,Clay,101.8,35.4,4.14,12.58,Residential,14398.0,Guntur,1365.6
72043,2021-07-21,24.1,Loamy,39.1,47.0,14.67,7.31,Industrial,45127.0,Krishna,1225.95
45379,2021-07-21,28.3,Loamy,123.7,30.9,10.77,11.7,Residential,4734.0,Visakhapatnam,1105.38
20182,2021-07-22,43.4,Peaty,210.5,56.0,14.15,26.33,Industrial,5715.0,Guntur,983.98
95553,2021-07-22,25.1,Sandy,130.6,58.4,9.96,8.68,Residential,18000.0,Visakhapatnam,1223.53
43796,2021-07-22,20.7,Silty,174.6,80.1,12.49,13.77,Industrial,37864.0,East Godavari,860.88
15982,2021-07-23,30.2,Silty,145.2,33.3,7.04,29.84,Forest,15952.0,Kadapa,951.52
27562,2021-07-23,24.2,Silty,261.8,88.8,11.53,27.97,Forest,31761.0,Guntur,1100.38
95370,2021-07-23,43.9,Clay,221.6,32.1,13.12,28.95,Industrial,32459.0,Anantapur,1388.36
15779,2021-07-23,35.0,Peaty,24.8,37.0,11.48,24.43,Forest,46157.0,Krishna,1075.58
17108,2021-07-24,23.4,Loamy,150.1,78.8,4.31,20.19,Residential,9373.0,Guntur,711.08
46403,2021-07-25,33.3,Silty,8.0,66.7,4.68,28.52,Agriculture,18537.0,Kadapa,1054.84
12357,2021-07-25,39.8,Silty,30.1,38.3,2.18,18.1,Residential,42276.0,Kurnool,781.94
98259,2021-07-25,36.5,Loamy,35.5,40.4,7.07,12.62,Residential,25290.0,East Godavari,1356.52
79497,2021-07-25,40.8,Sandy,47.4,26.5,3.6,9.0,Industrial,10966.0,East Godavari,343.51
35857,2021-07-25,20.8,Loamy,128.7,65.3,13.17,18.46,Agriculture,28233.0,Krishna,1353.89
71784,2021-07-26,26.2,Silty,183.1,99.1,2.07,4.76,Residential,25758.0,West Godavari,1123.78
12086,2021-07-26,26.8,Loamy,108.2,23.0,9.35,12.42,Agriculture,27968.0,Srikakulam,1436.09
39776,2021-07-27,31.8,Sandy,265.1,31.1,10.64,26.67,Industrial,40881.0,Kurnool,224.89
47195,2021-07-28,27.3,Loamy,216.2,94.8,6.42,4.87,Residential,48848.0,Chittoor,491.48
98875,2021-07-28,37.7,Sandy,102.8,99.0,6.22,11.44,Residential,21709.0,Guntur,678.53
24228,2021-07-28,22.6,Loamy,276.0,22.3,5.46,28.96,Forest,10421.0,Kadapa,171.35
34917,2021-07-28,41.9,Peaty,246.6,90.8,8.46,27.86,Agriculture,26514.0,Nellore,617.99
30573,2021-07-29,22.6,Clay,3.1,38.1,6.69,17.91,Industrial,4980.0,East Godavari,871.03
21685,2021-07-29,22.4,Loamy,235.8,88.4,2.64,11.27,Forest,12344.0,Nellore,1180.4
11025,2021-07-30,35.7,Sandy,152.2,69.3,6.84,10.74,Forest,5154.0,Chittoor,204.33
90108,2021-07-31,43.6,Sandy,89.1,79.1,14.5,29.99,Agriculture,37269.0,Krishna,200.88
95685,2021-07-31,33.0,Peaty,254.4,76.7,8.05,26.87,Industrial,12151.0,Nellore,1204.64
72007,2021-08-01,25.3,Peaty,141.4,50.9,7.4,15.29,Industrial,5022.0,Krishna,1488.79
52364,2021-08-02,41.0,Sandy,31.0,62.3,2.11,13.52,Agriculture,38971.0,Krishna,527.3
87833,2021-08-03,37.6,Clay,183.1,66.9,12.19,2.44,Residential,38180.0,West Godavari,524.43
42619,2021-08-05,27.6,Silty,133.6,80.3,11.92,21.73,Agriculture,22804.0,East Godavari,1038.4
54251,2021-08-05,22.2,Sandy,79.2,32.7,9.91,13.36,Forest,20107.0,Krishna,553.79
57500,2021-08-05,27.2,Clay,197.1,27.6,14.11,18.42,Agriculture,23094.0,Anantapur,243.24
74341,2021-08-06,30.0,Silty,258.6,26.1,12.72,16.51,Forest,31923.0,East Godavari,580.07
46240,2021-08-06,32.5,Peaty,229.6,50.7,13.38,18.37,Industrial,40283.0,Visakhapatnam,205.92
58267,2021-08-07,21.7,Sandy,2.5,33.7,5.22,4.21,Residential,42741.0,Anantapur,399.26
69802,2021-08-07,44.4,Loamy,180.7,40.1,6.02,25.24,Agriculture,43541.0,Chittoor,570.95
38086,2021-08-07,37.8,Peaty,9.6,23.9,10.76,23.91,Residential,8372.0,Anantapur,833.88
32085,2021-08-07,26.6,Silty,232.9,20.4,8.28,2.49,Residential,35419.0,Chittoor,341.08
53222,2021-08-07,29.2,Peaty,29.4,77.0,11.0,9.87,Industrial,42466.0,East Godavari,624.41
99649,2021-08-07,35.0,Peaty,127.7,54.1,12.56,2.96,Industrial,13613.0,Kurnool,639.23
50855,2021-08-08,27.7,Silty,281.4,95.4,13.86,19.69,Forest,1141.0,Kurnool,602.95
42572,2021-08-08,22.2,Loamy,234.7,44.9,9.27,28.08,Forest,34468.0,Kadapa,637.11
19281,2021-08-08,40.2,Peaty,205.7,85.9,10.51,6.29,Agriculture,29184.0,Guntur,1130.2
74795,2021-08-09,30.0,Peaty,217.2,56.7,14.19,13.81,Residential,18908.0,Srikakulam,171.32
84928,2021-08-10,38.0,Sandy,215.8,36.7,2.61,7.18,Forest,7073.0,East Godavari,1130.49
45015,2021-08-10,27.8,Sandy,62.8,45.6,14.13,20.98,Residential,36353.0,Krishna,789.4
32672,2021-08-10,32.7,Loamy,76.2,95.6,10.77,26.36,Residential,29417.0,Guntur,915.65
78788,2021-08-10,25.3,Loamy,181.8,52.1,14.67,4.96,Agriculture,22203.0,Kurnool,586.3
96566,2021-08-11,23.2,Loamy,180.6,33.8,9.33,6.42,Residential,13998.0,Krishna,361.76
32977,2021-08-11,21.9,Peaty,255.3,95.6,2.47,21.98,Forest,22038.0,Kurnool,772.94
66863,2021-08-12,37.5,Sandy,182.0,42.5,11.07,20.92,Agriculture,44929.0,Visakhapatnam,1260.3
73971,2021-08-12,21.0,Loamy,134.7,46.5,7.37,21.45,Residential,33675.0,Chittoor,280.46
74156,2021-08-12,29.2,Peaty,138.9,40.9,2.37,19.64,Forest,12291.0,Kadapa,1344.6
47938,2021-08-12,32.5,Sandy,146.6,93.6,3.38,4.05,Forest,1375.0,Chittoor,1470.32
48720,2021-08-12,39.6,Loamy,106.4,78.4,12.01,5.69,Forest,15320.0,West Godavari,162.63
26947,2021-08-12,42.3,Peaty,26.5,94.5,2.15,24.71,Industrial,14702.0,Kurnool,903.17
90381,2021-08-13,25.6,Clay,191.8,80.5,14.55,19.29,Industrial,37209.0,Visakhapatnam,1148.59
92243,2021-08-13,24.2,Peaty,237.5,93.9,7.34,16.39,Forest,38229.0,Nellore,269.52
55479,2021-08-14,38.1,Sandy,281.8,58.6,3.52,3.45,Agriculture,7403.0,Chittoor,963.82
69450,2021-08-15,29.9,Peaty,294.2,69.3,10.76,12.4,Agriculture,21354.0,Kurnool,137.06
79606,2021-08-15,30.1,Peaty,53.2,97.6,8.57,10.81,Residential,23480.0,Kadapa,127.63
87875,2021-08-16,32.0,Silty,175.3,95.2,9.35,13.63,Industrial,49022.0,West Godavari,128.67
88871,2021-08-16,38.7,Sandy,216.6,38.6,9.69,7.54,Industrial,36590.0,Nellore,1452.58
22528,2021-08-17,29.0,Loamy,279.3,85.5,4.17,27.74,Agriculture,13849.0,West Godavari,932.61
52897,2021-08-17,44.7,Sandy,79.8,74.8,5.27,22.82,Residential,19482.0,Kadapa,1173.98
49750,2021-08-18,44.7,Clay,192.0,40.0,9.05,5.16,Residential,6001.0,Krishna,1167.09
12159,2021-08-18,23.0,Loamy,277.4,98.8,14.8,29.58,Forest,22750.0,Kurnool,1063.07
47468,2021-08-19,37.2,Loamy,59.0,79.5,10.83,7.56,Residential,11475.0,Guntur,1236.74
98495,2021-08-20,32.7,Peaty,238.0,94.2,9.34,22.72,Industrial,17944.0,Anantapur,179.26
98009,2021-08-20,44.4,Clay,172.2,42.4,13.19,25.06,Forest,30160.0,Chittoor,1295.81
20912,2021-08-21,21.7,Silty,162.4,21.7,3.71,25.49,Industrial,9948.0,Srikakulam,171.44
52356,2021-08-21,37.9,Peaty,198.7,42.8,8.98,8.7,Residential,3132.0,Chittoor,632.43
93304,2021-08-21,27.2,Silty,103.6,48.9,14.41,12.09,Residential,6615.0,Kurnool,160.62
51654,2021-08-22,23.6,Sandy,209.5,63.8,12.83,13.68,Residential,28006.0,Kurnool,754.2
55391,2021-08-22,20.3,Loamy,132.6,84.6,5.4,28.94,Agriculture,10392.0,Guntur,735.27
60068,2021-08-23,27.0,Sandy,116.5,62.1,4.12,22.68,Forest,46239.0,Kurnool,188.77
66364,2021-08-23,42.2,Peaty,253.6,48.5,4.33,8.73,Forest,2303.0,Srikakulam,661.03
50690,2021-08-23,39.9,Sandy,132.7,36.8,8.51,28.48,Residential,36052.0,Guntur,1497.87
49699,2021-08-24,25.0,Loamy,33.0,56.8,2.57,8.83,Residential,33722.0,East Godavari,353.84
52963,2021-08-24,22.1,Loamy,78.3,56.6,14.34,14.87,Industrial,23630.0,Anantapur,832.77
68631,2021-08-24,34.5,Sandy,296.2,77.1,2.39,21.57,Forest,48681.0,Chittoor,956.2
82707,2021-08-24,28.5,Loamy,242.0,89.7,12.89,18.83,Forest,34590.0,East Godavari,160.82
81354,2021-08-25,20.5,Sandy,260.1,64.0,6.91,13.69,Forest,4953.0,Nellore,1331.33
41168,2021-08-25,25.3,Peaty,8.6,47.0,14.33,27.48,Agriculture,34368.0,Visakhapatnam,601.9
83090,2021-08-25,27.1,Clay,24.1,97.4,10.83,3.62,Forest,17399.0,Visakhapatnam,648.95
75050,2021-08-25,26.4,Clay,128.2,88.8,11.96,26.91,Residential,43914.0,Kurnool,1126.61
21033,2021-08-26,31.2,Loamy,265.7,35.1,11.22,18.56,Forest,8977.0,West Godavari,1326.78
73631,2021-08-26,27.6,Sandy,40.7,50.6,4.85,15.75,Forest,16407.0,Guntur,206.46
70856,2021-08-26,22.9,Clay,60.9,67.7,14.04,24.29,Residential,32708.0,Guntur,714.61
12495,2021-08-27,21.4,Sandy,225.9,32.7,11.7,10.74,Industrial,37017.0,East Godavari,608.98
86549,2021-08-27,25.8,Loamy,248.2,32.7,2.65,2.75,Agriculture,30305.0,Kurnool,766.43
72838,2021-08-27,23.8,Loamy,46.2,49.7,11.49,22.43,Agriculture,19363.0,Krishna,618.76
17395,2021-08-27,26.5,Sandy,95.7,56.0,4.14,27.94,Industrial,43401.0,Krishna,1433.52
68683,2021-08-28,40.3,Peaty,218.2,27.2,7.35,20.83,Residential,30370.0,East Godavari,318.46
98679,2021-08-28,38.2,Sandy,294.7,25.5,5.59,8.86,Forest,38734.0,Visakhapatnam,537.62
92022,2021-08-28,38.5,Clay,104.7,47.9,10.87,4.57,Agriculture,9531.0,Kurnool,138.33
31176,2021-08-29,20.9,Clay,238.7,25.5,6.07,15.61,Agriculture,7807.0,Srikakulam,640.51
23535,2021-08-29,39.4,Clay,149.1,72.4,13.54,2.39,Industrial,45123.0,East Godavari,751.96
83689,2021-08-30,24.9,Peaty,188.7,77.1,5.36,11.77,Residential,44692.0,Guntur,633.91
49065,2021-08-30,29.9,Silty,34.7,70.0,4.29,8.43,Forest,4931.0,Visakhapatnam,1237.8
86730,2021-08-30,29.2,Clay,34.8,76.8,13.58,29.07,Forest,4027.0,Guntur,306.1
65074,2021-08-30,27.7,Loamy,0.8,90.4,4.88,20.66,Industrial,26660.0,Kurnool,1244.68
79228,2021-08-30,22.9,Peaty,5.3,21.0,12.68,11.27,Residential,24118.0,Chittoor,1126.97
63665,2021-08-31,30.6,Peaty,2.9,82.4,7.37,27.71,Industrial,17621.0,Chittoor,306.42
95022,2021-08-31,24.3,Peaty,124.4,68.2,11.7,14.48,Industrial,41934.0,Guntur,696.81
34436,2021-08-31,33.3,Clay,63.7,34.5,13.35,3.0,Forest,18526.0,Srikakulam,1136.8
59646,2021-08-31,33.6,Peaty,144.7,35.9,13.76,16.72,Agriculture,15607.0,Visakhapatnam,1166.99
58158,2021-08-31,29.5,Clay,245.3,84.7,5.48,2.4,Residential,42867.0,Guntur,579.42
78764,2021-09-01,35.3,Silty,165.2,96.5,8.03,4.79,Forest,49235.0,Krishna,233.17
29206,2021-09-01,33.6,Silty,136.2,38.8,12.31,4.1,Agriculture,21784.0,Chittoor,566.4
15979,2021-09-01,42.1,Clay,60.3,76.5,2.99,21.76,Industrial,24338.0,Chittoor,171.22
57990,2021-09-02,44.1,Peaty,178.0,69.7,9.92,23.48,Forest,33729.0,Srikakulam,1107.28
75215,2021-09-03,26.7,Loamy,74.2,48.4,14.45,22.31,Forest,5079.0,Krishna,1127.79
59719,2021-09-03,26.9,Silty,183.7,77.9,14.12,2.05,Residential,29819.0,Srikakulam,589.45
34600,2021-09-04,29.3,Sandy,261.0,54.0,10.45,27.76,Residential,15739.0,Krishna,1106.69
62428,2021-09-04,37.1,Sandy,148.5,60.3,10.64,29.88,Residential,31677.0,West Godavari,864.12
91690,2021-09-04,36.3,Peaty,75.2,82.4,11.06,6.48,Forest,24757.0,Anantapur,1182.65
81825,2021-09-04,21.3,Loamy,114.2,27.4,8.48,25.69,Forest,15544.0,West Godavari,542.53
36168,2021-09-05,29.8,Silty,179.9,57.7,10.4,10.5,Agriculture,6203.0,Kadapa,818.16
44251,2021-09-06,37.5,Clay,94.9,34.8,8.21,28.54,Residential,41866.0,Visakhapatnam,442.87
43915,2021-09-06,41.2,Sandy,243.4,88.2,2.8,25.07,Industrial,23632.0,Krishna,1250.0
76099,2021-09-07,35.9,Sandy,50.9,22.5,9.58,26.47,Agriculture,22813.0,Nellore,1488.55
93677,2021-09-08,38.5,Clay,174.9,57.4,10.63,3.89,Residential,24546.0,Chittoor,1178.02
56896,2021-09-08,26.2,Sandy,157.8,88.7,3.53,17.82,Industrial,49978.0,Kurnool,102.25
35220,2021-09-08,28.1,Clay,297.0,60.8,2.14,21.79,Forest,49016.0,Nellore,1302.21
83507,2021-09-08,25.6,Silty,217.7,62.7,12.79,6.85,Agriculture,17949.0,Anantapur,1189.09
66665,2021-09-09,35.3,Peaty,287.1,24.9,12.06,28.49,Residential,34758.0,Krishna,650.49
28122,2021-09-09,29.6,Silty,135.4,48.8,6.58,3.54,Residential,4054.0,Srikakulam,1169.54
42874,2021-09-09,31.0,Peaty,260.3,36.8,10.43,7.44,Industrial,31361.0,Visakhapatnam,880.52
49148,2021-09-09,33.6,Loamy,90.8,32.6,9.19,17.87,Forest,13467.0,Chittoor,1113.72
95097,2021-09-09,28.9,Clay,189.8,52.1,14.7,29.83,Residential,36326.0,Kadapa,1432.71
85707,2021-09-10,41.1,Sandy,256.7,47.6,3.74,25.26,Industrial,38729.0,Srikakulam,382.07
95978,2021-09-10,39.1,Clay,102.1,34.8,9.92,27.34,Industrial,20851.0,Srikakulam,1439.98
79304,2021-09-10,44.6,Loamy,219.3,80.3,14.36,21.56,Agriculture,33264.0,West Godavari,232.55
40363,2021-09-10,40.5,Peaty,26.0,84.3,11.67,11.27,Forest,5850.0,Kadapa,953.93
92075,2021-09-11,41.3,Silty,88.1,31.7,4.42,25.24,Forest,28204.0,Chittoor,1483.7
34165,2021-09-11,22.5,Clay,176.5,54.2,7.03,13.27,Agriculture,45500.0,Chittoor,1300.74
26528,2021-09-12,21.3,Sandy,23.8,74.3,9.84,7.42,Industrial,8261.0,Krishna,756.78
55130,2021-09-12,26.4,Sandy,227.9,95.6,8.29,7.94,Agriculture,38913.0,Krishna,604.45
94068,2021-09-13,30.7,Peaty,41.9,60.5,7.35,12.96,Residential,3631.0,Guntur,360.44
67092,2021-09-14,22.4,Peaty,114.4,96.5,10.64,23.48,Forest,16173.0,Kurnool,510.35
46557,2021-09-14,27.1,Sandy,263.3,32.6,6.62,28.75,Forest,44396.0,Visakhapatnam,413.7
44039,2021-09-14,29.0,Loamy,283.2,31.3,11.33,19.37,Residential,32913.0,Kurnool,925.51
74160,2021-09-14,23.0,Clay,20.3,97.5,8.59,28.7,Forest,22536.0,Kadapa,866.11
72172,2021-09-14,32.3,Clay,42.8,36.3,3.21,18.69,Forest,21000.0,Guntur,1050.53
39807,2021-09-14,24.1,Clay,87.1,81.5,5.92,26.17,Industrial,7011.0,Kadapa,341.08
68417,2021-09-15,34.6,Sandy,88.1,25.5,2.26,24.24,Industrial,27052.0,Kadapa,1191.5
69515,2021-09-15,27.9,Loamy,174.7,56.1,7.03,26.06,Industrial,23053.0,Krishna,778.45
67507,2021-09-15,31.5,Sandy,120.1,68.2,2.91,21.74,Agriculture,36763.0,Chittoor,1186.25
48642,2021-09-16,32.6,Peaty,152.1,72.8,7.59,26.14,Forest,29176.0,Anantapur,1140.16
86004,2021-09-16,39.0,Peaty,145.4,98.2,11.66,21.86,Residential,15859.0,Guntur,1042.32
14656,2021-09-17,25.2,Sandy,264.2,39.2,3.98,25.67,Residential,43372.0,East Godavari,1020.1
20706,2021-09-17,37.8,Silty,5.2,25.8,12.05,17.9,Residential,30151.0,Guntur,629.57
86153,2021-09-18,38.9,Peaty,7.3,47.9,14.8,24.25,Agriculture,1121.0,West Godavari,889.07
26694,2021-09-18,23.0,Sandy,207.9,90.8,6.84,24.3,Industrial,11865.0,Srikakulam,929.23
53125,2021-09-18,30.2,Loamy,132.1,64.1,14.62,26.79,Industrial,13563.0,Visakhapatnam,1366.46
57267,2021-09-19,20.3,Sandy,164.5,31.3,4.1,6.04,Agriculture,31250.0,Kurnool,1091.43
98078,2021-09-20,36.4,Silty,200.0,36.7,9.16,28.55,Agriculture,32172.0,Chittoor,1490.96
87644,2021-09-20,39.0,Sandy,222.9,98.9,8.03,18.45,Forest,40817.0,Guntur,1198.57
72056,2021-09-20,33.5,Clay,80.4,39.4,4.18,27.5,Residential,25838.0,Srikakulam,1463.38
70088,2021-09-21,23.2,Peaty,252.4,82.8,7.71,16.8,Industrial,28339.0,Visakhapatnam,491.6
49778,2021-09-21,27.3,Loamy,175.1,54.5,10.04,17.78,Agriculture,12863.0,West Godavari,1215.02
39640,2021-09-22,39.2,Sandy,104.7,32.3,10.94,25.13,Residential,1065.0,Nellore,1387.39
30182,2021-09-22,27.9,Loamy,151.4,43.4,2.45,12.97,Residential,35643.0,Guntur,263.46
38717,2021-09-23,28.9,Loamy,48.2,36.4,5.98,11.01,Residential,1506.0,Kurnool,912.49
75304,2021-09-23,22.1,Clay,131.3,82.7,10.65,8.91,Agriculture,2511.0,Visakhapatnam,1204.3
93016,2021-09-25,34.6,Loamy,35.3,77.1,14.66,13.92,Industrial,17311.0,West Godavari,598.66
39547,2021-09-25,43.5,Loamy,83.4,39.7,9.3,13.47,Agriculture,27693.0,East Godavari,1317.25
90839,2021-09-25,31.0,Silty,66.2,79.7,3.13,15.58,Forest,21578.0,Kadapa,1475.01
81216,2021-09-26,36.6,Sandy,25.5,43.8,8.74,17.67,Forest,32416.0,Anantapur,582.0
91386,2021-09-26,37.5,Silty,215.8,82.4,5.72,3.1,Agriculture,30693.0,West Godavari,978.27
86651,2021-09-27,20.8,Loamy,230.0,57.2,2.31,5.79,Residential,28862.0,Nellore,1459.8
29687,2021-09-27,20.1,Sandy,52.2,86.4,8.79,20.49,Residential,43948.0,Krishna,203.4
57299,2021-09-27,21.1,Silty,211.9,44.6,7.09,7.34,Residential,20738.0,East Godavari,322.82
11910,2021-09-27,42.6,Loamy,287.0,58.6,4.73,7.56,Industrial,10510.0,Nellore,299.14
72100,2021-09-27,23.3,Clay,288.1,57.4,4.27,28.26,Industrial,48862.0,Krishna,541.76
63951,2021-09-27,27.8,Sandy,258.2,30.4,3.94,19.23,Forest,17475.0,West Godavari,1482.55
89092,2021-09-28,43.4,Silty,18.8,37.5,11.07,7.51,Agriculture,7259.0,Kadapa,747.38
21189,2021-09-28,39.0,Peaty,72.0,36.9,2.09,15.16,Residential,46695.0,East Godavari,573.41
30725,2021-09-29,39.0,Loamy,172.5,50.7,2.39,19.64,Forest,10082.0,Krishna,889.82
75990,2021-09-29,33.6,Loamy,128.4,54.6,14.77,26.75,Residential,16195.0,Krishna,1113.6
62626,2021-09-29,44.2,Clay,150.9,63.4,7.94,28.8,Forest,42500.0,Kurnool,245.91
58977,2021-09-29,23.3,Sandy,42.6,39.8,14.54,15.4,Forest,17016.0,Kurnool,416.1
19983,2021-09-29,39.9,Clay,191.9,56.9,3.56,25.31,Forest,49180.0,Srikakulam,530.5
35541,2021-09-29,44.3,Silty,33.2,96.2,11.49,18.66,Residential,31190.0,Anantapur,1179.1
19002,2021-10-02,30.9,Clay,94.9,72.7,3.09,4.3,Industrial,33316.0,Guntur,673.22
51724,2021-10-02,20.0,Silty,174.0,35.4,13.48,17.74,Residential,48514.0,East Godavari,359.92
59278,2021-10-02,31.3,Clay,211.7,87.9,5.22,20.04,Forest,42354.0,Krishna,865.66
18710,2021-10-02,20.2,Silty,278.0,24.7,8.4,11.55,Agriculture,42739.0,Nellore,1485.5
23075,2021-10-02,20.5,Silty,170.0,73.7,11.57,7.3,Residential,6762.0,West Godavari,714.54
83986,2021-10-03,29.5,Silty,90.9,24.8,6.65,5.69,Forest,19486.0,West Godavari,1398.61
57019,2021-10-03,22.0,Loamy,123.7,48.8,5.52,21.24,Residential,43054.0,Kadapa,712.74
55233,2021-10-03,30.0,Loamy,31.3,60.7,12.12,12.28,Industrial,29193.0,Srikakulam,535.71
77693,2021-10-03,43.2,Peaty,254.7,62.8,5.15,5.58,Agriculture,19165.0,Guntur,383.05
74572,2021-10-03,32.6,Silty,7.4,54.4,5.75,20.2,Industrial,46925.0,West Godavari,1065.97
44919,2021-10-04,44.0,Silty,281.1,65.9,7.01,14.36,Agriculture,34597.0,Chittoor,1319.34
59706,2021-10-04,23.1,Loamy,270.8,100.0,5.3,9.59,Forest,22539.0,West Godavari,386.44
25902,2021-10-04,30.8,Peaty,67.6,65.6,8.98,12.42,Industrial,38599.0,Krishna,262.05
28005,2021-10-04,21.7,Loamy,121.1,30.9,7.71,7.47,Agriculture,12212.0,Srikakulam,106.78
43297,2021-10-05,22.9,Loamy,98.1,37.2,5.01,24.94,Forest,14824.0,Guntur,480.86
29284,2021-10-05,23.4,Peaty,159.6,95.0,2.83,15.11,Residential,25812.0,East Godavari,269.87
90656,2021-10-05,42.1,Silty,235.5,44.0,13.04,3.79,Industrial,48904.0,Kadapa,165.31
95066,2021-10-05,41.2,Silty,236.9,77.9,6.6,7.37,Industrial,27115.0,West Godavari,577.78
81363,2021-10-06,24.6,Sandy,260.2,98.4,2.96,25.69,Agriculture,38993.0,Chittoor,391.81
93620,2021-10-06,37.0,Clay,73.9,87.4,11.9,11.89,Residential,38672.0,West Godavari,345.94
22256,2021-10-07,34.3,Peaty,45.1,75.6,6.17,17.94,Agriculture,6473.0,Chittoor,211.98
70579,2021-10-08,33.4,Peaty,296.2,82.5,4.0,27.74,Agriculture,7246.0,Srikakulam,130.86
85187,2021-10-08,26.1,Peaty,226.0,41.3,13.15,4.33,Industrial,2079.0,Nellore,1089.61
65455,2021-10-08,35.0,Sandy,43.6,44.4,6.63,16.68,Forest,42745.0,Kurnool,186.55
45106,2021-10-08,29.6,Sandy,27.7,41.5,9.15,10.03,Agriculture,23247.0,Guntur,767.11
92841,2021-10-08,37.3,Peaty,167.3,44.2,14.92,25.37,Agriculture,13877.0,Visakhapatnam,1376.5
32100,2021-10-10,42.7,Sandy,140.3,48.7,10.46,27.36,Residential,21199.0,Anantapur,528.24
29594,2021-10-10,31.7,Clay,141.1,45.2,3.24,20.67,Industrial,30142.0,Chittoor,491.85
20240,2021-10-10,28.8,Silty,224.0,92.3,14.89,7.67,Industrial,12138.0,West Godavari,167.11
53515,2021-10-11,31.6,Loamy,4.4,24.5,13.08,17.11,Industrial,26418.0,Kurnool,223.87
63297,2021-10-11,32.3,Peaty,105.4,92.8,12.97,4.97,Forest,43617.0,Visakhapatnam,281.55
48246,2021-10-11,23.8,Clay,159.1,48.5,3.78,29.88,Forest,7676.0,East Godavari,1112.86
62455,2021-10-11,27.5,Sandy,124.8,97.7,11.71,23.25,Forest,28999.0,Anantapur,387.8
87171,2021-10-12,39.1,Loamy,299.8,20.6,4.71,14.89,Forest,40870.0,Guntur,254.33
